"ID","mean.elev","total.area"
11906,6.8019015789032,918530.364917755
11907,8.78940361738205,16533546.5685234
11908,8.07404136657715,3674121.45967102
11909,17.3427095413208,918530.364918232
11910,538.945556640625,19289137.6632729
11911,542.658732096354,9185303.64917183
11912,3.92856542269389,9185303.64917755
11913,288.176666259766,918530.364918709
11914,273.688537597656,5511182.18950844
11915,549.024678548177,16533546.5685177
11916,536.912089029948,12859425.1088481
11917,3.73364729881287,19289137.6632733
11918,11.9159107208252,6429712.55442429
11919,239.102996826172,1837060.72983742
11920,547.874682617188,3674121.45967054
11921,245.333610116178,1098562316.44123
11922,577.370666503906,1837060.72983456
11923,89.4471979141235,4592651.82458687
11924,236.243103027344,918530.364916801
11925,3.25024914741516,16533546.5685167
11926,559.076883951823,12859425.1088505
11927,234.091896057129,5511182.18950653
11928,550.845397949219,918530.364916801
11929,553.121215820312,5511182.18950844
11930,543.871887207031,5511182.18950462
11931,109.946039199829,1837060.72983456
11932,547.433715820312,9185303.64917612
11933,553.468017578125,3674121.45967007
11934,51.7015181541443,16533546.5685158
11935,563.517730712891,1837060.72983551
11936,236.614898681641,1837060.72983551
11937,242.934005737305,1837060.72983742
11938,250.169372558594,1837060.72983551
11939,253.822662353516,1837060.72983742
11940,549.04638671875,10103834.0141001
11941,269.443557739258,1837060.7298336
11942,560.769775390625,9185303.64917517
11943,273.417022705078,918530.364916801
11944,270.795227050781,3674121.45967293
11945,263.604553222656,1837060.72983551
11946,567.074295043945,1837060.72983456
11947,271.681121826172,9185303.64917946
11948,244.755327012804,41333866.4213028
11949,260.451202392578,918530.364916801
11950,239.039031982422,2755591.09475136
11951,241.407059874716,364656554.872352
11952,560.508563232422,42252396.7861986
11953,269.269073486328,2755591.09475327
11954,264.273751831055,31230032.4072018
11955,239.459899902344,5511182.18950367
11956,269.589813232422,11940894.7439308
11957,570.641723632812,4592651.82458544
11958,252.052291870117,16533546.5685215
11959,238.325187683105,18370607.2983513
11960,234.346074422201,10103834.0140934
11961,237.012512207031,918530.364918709
11962,253.708385467529,918530.364915848
11963,577.036346435547,17452076.9334316
11964,258.539830525716,9185303.64918041
11965,264.2506980896,11940894.7439327
11966,252.98600769043,918530.364917755
11967,259.792507171631,1837060.7298336
11968,234.432702636719,26637380.5826015
11969,275.632202148438,1837060.72983742
11970,242.479432847765,39496805.691453
11971,598.217224121094,2755591.09475327
11972,311.907928466797,1837060.72983551
11973,594.0966796875,918530.364917755
11974,263.994426727295,1837060.72983551
11975,299.797576904297,918530.364916801
11976,251.65495300293,4592651.82459068
11977,233.899337768555,9185303.64917183
11978,249.398956298828,4592651.82458878
11979,290.278015136719,3674121.45967102
11980,287.559112548828,918530.364917755
11981,292.195343017578,918530.364918709
11982,290.459838867188,1837060.72983551
11983,277.903686523438,5511182.18950462
11984,274.2119140625,1837060.72983551
11985,268.813934326172,4592651.82458687
11986,307.730056762695,1837060.72983456
11987,294.815376281738,2755591.09475136
11988,281.996086120605,918530.364916801
11989,286.180465698242,4592651.82458973
11990,274.188842773438,1837060.72983551
11991,242.127556937081,33067093.1370258
11992,230.962937927246,45926518.2458839
11993,309.085266113281,918530.364918709
11994,245.588134765625,918530.364917755
11995,243.326885223389,1837060.7298336
11996,236.959594726562,918530.364917755
11997,762.406311035156,5511182.18950081
11998,807.92724609375,2755591.09475517
11999,750.919952392578,22044728.7580299
12000,745.710266113281,7348242.91934586
12001,751.267639160156,918530.364917278
12002,740.644653320312,918530.364917755
12003,790.019226074219,918530.364917278
12004,795.487060546875,918530.364917278
12005,846.915924072266,918530.364916801
12006,250.711120605469,1837060.72983551
12007,752.342224121094,1837060.72983646
12008,778.958129882812,918530.364917755
12009,791.341094970703,8266773.2842617
12010,761.638427734375,918530.364918709
12011,778.815185546875,918530.364918709
12012,770.617919921875,3674121.45966911
12013,776.419917179988,68889777.3688183
12014,776.784301757812,8266773.2842617
12015,240.472259521484,4592651.82459164
12016,787.6708984375,918530.364916801
12017,790.787231445312,918530.364917278
12018,812.925842285156,3674121.45967197
12019,798.446044921875,918530.364916801
12020,797.49169921875,918530.364917278
12021,755.709564208984,58785943.3547344
12022,825.566635131836,1837060.72983456
12023,786.656677246094,1837060.72983456
12024,768.307830810547,4592651.82458973
12025,790.946228027344,1837060.72983646
12026,258.381881713867,918530.364916801
12027,785.862365722656,918530.364916801
12028,797.053207397461,918530.364918232
12029,247.696319580078,918530.364916801
12030,804.835632324219,918530.364917755
12031,781.924112955729,9185303.64917231
12032,781.046478271484,5511182.18950081
12033,814.72785949707,1837060.72983456
12034,790.06282043457,1837060.72983646
12035,786.816162109375,2755591.09475136
12036,782.506774902344,918530.364918232
12037,778.525085449219,918530.364918709
12038,795.225280761719,918530.364918709
12039,797.946441650391,918530.364918709
12040,786.252395629883,1837060.72983599
12041,262.709400177002,4592651.82458878
12042,809.567932128906,918530.364916801
12043,794.940246582031,918530.364917755
12044,784.977355957031,6429712.55442619
12045,801.705139160156,918530.364918232
12046,796.226123046875,3674121.45966959
12047,820.693420410156,918530.364916801
12048,8.20527029037476,1837060.72983599
12049,842.224975585938,918530.364918232
12050,781.451049804688,3674121.45967102
12051,20.7950038313866,3674121.45967293
12052,35.1327753663063,2755591.09475136
12053,781.755249023438,1837060.72983456
12054,15.6208057403564,1837060.72983646
12055,258.230316162109,4592651.82458687
12056,1.03758752346039,918530.364917278
12057,771.623504638672,1837060.72983551
12058,767.818145751953,918530.364917755
12059,260.879089355469,918530.364917755
12060,762.014709472656,1837060.72983551
12061,768.536285400391,2755591.09475517
12062,770.964599609375,1837060.7298336
12063,789.681579589844,1837060.72983456
12064,748.723114013672,918530.364918709
12065,775.127716064453,918530.364918709
12066,250.568748474121,27555910.9475155
12067,807.732208251953,918530.364917755
12068,781.02978515625,918530.364915848
12069,777.362579345703,1837060.72983646
12070,782.761352539062,1837060.72983742
12071,731.596740722656,918530.364916801
12072,781.811767578125,918530.364915848
12073,225.328491210938,918530.364918709
12074,775.063430786133,3674121.45967102
12075,702.279113769531,5511182.18950272
12076,720.9951171875,5511182.18950272
12077,778.043579101562,1837060.72983742
12078,220.841804504395,918530.364916801
12079,714.771896362305,918530.364916801
12080,768.077484130859,918530.364916801
12081,221.901138305664,4592651.82458973
12082,752.588562011719,918530.364917755
12083,739.722412109375,3674121.45967293
12084,748.381271362305,1837060.72983551
12085,726.807983398438,918530.364916801
12086,742.989196777344,918530.364916801
12087,742.072174072266,918530.364917755
12088,727.082138061523,918530.364918709
12089,740.441482543945,918530.364917755
12090,47.2320003509521,918530.364917755
12091,231.837088507575,172683708.60449
12092,247.264320373535,7348242.91934204
12093,247.506500244141,918530.364917755
12094,229.106810738059,619089465.954283
12095,53.272491812706,1837060.72983646
12096,71.4686851501465,918530.364916801
12097,240.54793548584,10103834.0140953
12098,84.8553438186646,1837060.72983551
12099,86.013298034668,5511182.18950844
12100,4980.3955078125,13777955.4737663
12101,43.3546257019043,1837060.72983551
12102,142.556930541992,918530.364918709
12103,114.94388961792,918530.364917755
12104,59.3320617675781,1837060.72983742
12105,51.136661529541,1837060.72983551
12106,46.5929052829742,918530.364916801
12107,35.2907717227936,918530.364917755
12108,32.9160232543945,1837060.72983742
12109,63.4535446166992,12859425.1088448
12110,8.16232204437256,2755591.09475327
12111,8.00341892242432,918530.364918709
12112,17.3887042999268,1837060.7298336
12113,27.7525629997253,2755591.09475136
12114,20.9142913818359,918530.364916801
12115,21.0053424835205,918530.364917755
12116,20.5421109199524,918530.364918709
12117,11.6349167823792,918530.364918709
12118,22.8707904815674,918530.364916801
12119,45.4282970428467,3674121.45966911
12120,16.4141235351562,918530.364916801
12121,47.3008556365967,918530.364917755
12122,43.7758178710938,1837060.72983551
12123,17.0766310691833,918530.364917755
12124,65.9288558959961,918530.364916801
12125,15.8042278289795,918530.364917755
12126,16.3032341003418,918530.364916801
12127,43.4075698852539,6429712.55442238
12128,93.5983047485352,1837060.72983551
12129,78.8029327392578,1837060.7298336
12130,66.8197784423828,4592651.82458496
12131,37.2400741577148,3674121.45966911
12132,14.7868962287903,1837060.7298336
12133,1105.56176757812,918530.364918709
12134,71.1374130249023,1837060.72983551
12135,10.8572969436646,918530.364918709
12136,59.9076957702637,4592651.82458973
12137,73.2165813446045,918530.364916801
12138,55.9415044784546,1837060.72983551
12139,146.212097167969,918530.364918709
12140,43.4603474934896,18370607.2983551
12141,59.8745727539062,918530.364918709
12142,62.6212873458862,4592651.82458878
12143,102.922388076782,1837060.72983456
12144,46.7469387054443,12859425.1088505
12145,42.1560325622559,2755591.09475517
12146,50.4791259765625,5511182.18950844
12147,77.3659257888794,3674121.45966721
12148,32.2008361816406,918530.364917755
12149,39.6978416442871,918530.364917755
12150,57.5656547546387,918530.364916801
12151,101.997329711914,918530.364916801
12152,29.2286467552185,1837060.72983646
12153,51.6959476470947,918530.364917755
12154,116.865317344666,2755591.09475422
12155,47.7275276184082,8266773.2842598
12156,49.2009086608887,1837060.72983456
12157,42.9392166137695,16533546.568512
12158,34.2682723999023,1837060.7298336
12159,44.5676129659017,12859425.1088476
12160,80.0771446228027,1837060.72983646
12161,71.0154485702515,918530.364918709
12162,35.2963247299194,918530.364917755
12163,49.6790809631348,918530.364916801
12164,33.9292163848877,918530.364918709
12165,47.4521369934082,1837060.72983551
12166,55.8644180297852,1837060.72983551
12167,47.9132518768311,1837060.72983742
12168,57.5345153808594,1837060.72983742
12169,26.35605400487,88178915.0321207
12170,4604.98229980469,3674121.45967102
12171,44.7319869995117,1837060.72983551
12172,30.0712769826253,15615016.203598
12173,926.979034423828,10103834.0140934
12174,22.522834777832,9185303.64917374
12175,48.2992382049561,918530.364917755
12176,40.1814842224121,918530.364917755
12177,36.5292720794678,918530.364916801
12178,935.968933105469,1837060.72983456
12179,38.0259628295898,3674121.45967007
12180,25.6355834007263,2755591.09475136
12181,41.624568939209,918530.364917755
12182,942.982162475586,1837060.72983551
12183,23.6373596191406,3674121.45967102
12184,24.5697714487712,11022364.3790083
12185,23.6925077438354,6429712.55442333
12186,32.0503454208374,1837060.72983551
12187,29.7049283981323,3674121.45967102
12188,35.8334379196167,1837060.72983456
12189,26.4682340621948,918530.364917755
12190,21.8204121589661,1837060.7298336
12191,31.9497089385986,3674121.45967102
12192,22.7323684692383,918530.364918709
12193,28.84299659729,7348242.91934586
12194,950.142944335938,8266773.2842598
12195,27.6566677093506,1837060.72983551
12196,1040.85913085938,918530.364917755
12197,30.6569194793701,8266773.28425503
12198,31.3221759796143,4592651.82458782
12199,23.0269260406494,918530.364917755
12200,25.8501400947571,1837060.7298336
12201,19.4570827484131,3674121.45967484
12202,37.8741569519043,918530.364918709
12203,18.9358959197998,918530.364918709
12204,16.0877782219443,126757190.358624
12205,62.5102615356445,5511182.18950653
12206,34.8967275619507,1837060.7298336
12207,1041.33410644531,1837060.72983551
12208,37.8126187324524,1837060.72983742
12209,16.8918609619141,918530.364917755
12210,14.4556090831757,918530.364918709
12211,35.7051839828491,3674121.45966816
12212,21.6264019012451,918530.364917755
12213,31.5385136604309,918530.364916801
12214,20.6472576005118,76238020.2881556
12215,16.5431406064467,89097445.397047
12216,1032.38137817383,11022364.3790216
12217,18.2735290527344,1837060.72983551
12218,2823.119140625,918530.364917755
12219,46.8418197631836,918530.364917755
12220,37.1215505599976,1837060.72983551
12221,59.0543670654297,918530.364917755
12222,48.6258182525635,918530.364916801
12223,42.2622623443604,918530.364917755
12224,24.5223026275635,7348242.91934013
12225,79.9920330047607,1837060.72983456
12226,55.1604461669922,1837060.72983551
12227,51.4584674835205,2755591.09475517
12228,63.1604595184326,918530.364918709
12229,59.2532920837402,918530.364917755
12230,31.7440414428711,1837060.72983742
12231,11.2303409576416,918530.364917755
12232,35.4682993888855,7348242.91934586
12233,25.8364639282227,2755591.09475231
12234,27.735671043396,918530.364916801
12235,9.27951049804688,918530.364916801
12236,15.5619151592255,81749202.477664
12237,18.4073675274849,72563898.8284817
12238,12.6019163131714,2755591.09475422
12239,1034.85693359375,7348242.91933537
12240,62.3397026062012,1837060.72983551
12241,1058.22564697266,1837060.7298336
12242,46.88392162323,3674121.45967102
12243,29.5896244049072,1837060.72983551
12244,42.9333801269531,1837060.72983646
12245,46.3967027664185,2755591.09475327
12246,44.384693145752,918530.364916801
12247,39.5627288818359,918530.364916801
12248,17.8340048973377,111142174.155037
12249,1018.82891845703,2755591.09475136
12250,1030.74523925781,8266773.28425884
12251,33.6278457641602,2755591.09475517
12252,1015.18054199219,4592651.82458878
12253,1018.0426940918,10103834.0140934
12254,43.4065380096436,1837060.72983742
12255,60.0640602111816,1837060.72983551
12256,45.4278049468994,918530.364917755
12257,60.2246055603027,918530.364918709
12258,1016.07977294922,7348242.91934395
12259,73.5293273925781,918530.364916801
12260,28.8702163696289,1837060.7298336
12261,31.350396156311,918530.364917755
12262,1019.02575683594,2755591.09475517
12263,15.8289050921588,368330676.331909
12264,1016.67724609375,25718850.2176952
12265,1010.94940185547,1837060.7298336
12266,34.3154678344727,5511182.18950462
12267,5.67411756515503,2755591.09475327
12268,1019.02947998047,918530.364916801
12269,1024.78955078125,5511182.18950272
12270,38.2500801086426,918530.364917755
12271,1005.65145745076,320567097.356127
12272,5.60961818695068,2755591.09475422
12273,993.639083862305,918530.364916801
12274,25.4943695068359,3674121.45967197
12275,995.333801269531,2755591.09475422
12276,1024.59899902344,918530.364917755
12277,999.092936197917,20207668.0281849
12278,1027.39270019531,8266773.2842598
12279,38.2522583007812,5511182.18950653
12280,5.55140590667725,918530.364916801
12281,5.18665373325348,918530.364918709
12282,10.7494144439697,918530.364916801
12283,1001.93106079102,1837060.72983742
12284,5260.0810546875,918530.364916801
12285,7.26724290847778,918530.364916801
12286,973.574015299479,7348242.91933918
12287,5.93795347213745,2755591.09475327
12288,982.640267508371,5511182.18950272
12289,5519.89038085938,918530.364917755
12290,966.040100097656,1837060.7298336
12291,961.317626953125,918530.364918709
12292,697.227844238281,918530.364917755
12293,9.13849353790283,918530.364916801
12294,954.567687988281,2755591.09475136
12295,962.191711425781,8266773.2842617
12296,10.3889675140381,1837060.72983551
12297,8.25316381454468,918530.364916801
12298,703.367022705078,33067093.1370392
12299,697.604954310826,33985623.501955
12300,202.573234558105,918530.364917755
12301,4847.24267578125,3674121.45967102
12302,942.295684814453,5511182.18950653
12303,51.3476238250732,9185303.64917946
12304,955.727508544922,5511182.18951035
12305,958.498229980469,1837060.72983456
12306,669.077501085069,34904153.8668737
12307,814.590881347656,3674121.45966721
12308,806.530334472656,3674121.45967007
12309,801.388305664062,2755591.09475327
12310,807.98193359375,5511182.18950462
12311,813.597015380859,918530.364917755
12312,805.005706787109,2755591.09475517
12313,808.567565917969,918530.364916801
12314,815.628601074219,918530.364918709
12315,805.033660888672,14696485.8386841
12316,815.908020019531,1837060.72983551
12317,818.085876464844,1837060.72983551
12318,801.679406738281,7348242.91934204
12319,838.80859375,918530.364918709
12320,808.232788085938,6429712.55442429
12321,832.182373046875,918530.364917755
12322,65.5683922767639,16533546.5685158
12323,821.498229980469,15615016.2035971
12324,833.752410888672,1837060.7298336
12325,816.388854980469,1837060.7298336
12326,849.534851074219,1837060.72983551
12327,820.266052246094,8266773.28425789
12328,829.390686035156,1837060.72983551
12329,828.674499511719,3674121.45967197
12330,826.988220214844,11022364.3790092
12331,950.244934082031,918530.364916801
12332,968.174743652344,918530.364918709
12333,913.818786621094,22044728.7580242
12334,958.825820922852,2755591.09475136
12335,898.542932128906,4592651.82458782
12336,948.871124267578,9185303.64917946
12337,945.18896484375,918530.364917755
12338,934.609954833984,2755591.09475136
12339,922.581298828125,1837060.72983742
12340,920.693084716797,2755591.09475136
12341,924.839416503906,1837060.7298336
12342,919.811370849609,1837060.72983646
12343,915.063110351562,4592651.82458496
12344,910.053344726562,918530.364916801
12345,84.7342052459717,16533546.5685215
12346,896.006820186492,112060704.519979
12347,926.110626220703,11022364.3790092
12348,908.862670898438,6429712.55441666
12349,909.658447265625,3674121.45967293
12350,910.621398925781,5511182.18950558
12351,902.100952148438,1837060.72983551
12352,910.101013183594,12859425.1088419
12353,891.445556640625,1837060.72983551
12354,899.652465820312,1837060.72983551
12355,885.374104817708,19289137.6632767
12356,901.900721232096,39496805.6914616
12357,817.130126953125,5511182.18950462
12358,890.48196105957,72563898.8284941
12359,886.739074707031,1837060.7298336
12360,894.233459472656,1837060.72983742
12361,794.474060058594,1837060.72983551
12362,795.934631347656,17452076.9334393
12363,913.020935058594,918530.364917755
12364,897.455825805664,918530.364916801
12365,924.580297851562,5511182.18950367
12366,892.977416992188,918530.364917755
12367,900.280487060547,918530.364917755
12368,898.682861328125,918530.364918709
12369,896.276184082031,1837060.7298336
12370,899.60514831543,1837060.7298336
12371,889.680033365885,78075081.0179901
12372,902.025573730469,6429712.55442238
12373,855.350524902344,918530.364916801
12374,816.930999755859,8266773.2842617
12375,806.783218383789,15615016.2035923
12376,900.991516113281,918530.364916801
12377,902.094299316406,918530.364916801
12378,918.68505859375,918530.364917755
12379,902.949523925781,1837060.7298336
12380,903.935195922852,918530.364918709
12381,892.830078125,1837060.72983456
12382,906.902587890625,918530.364916801
12383,904.182495117188,4592651.82458878
12384,804.281799316406,918530.364917755
12385,919.32177734375,8266773.2842617
12386,809.554916381836,918530.364917755
12387,813.055145263672,2755591.09475327
12388,810.065063476562,4592651.82458687
12389,924.601623535156,1837060.72983742
12390,810.413024902344,918530.364918709
12391,797.983154296875,2755591.09475708
12392,840.916534423828,2755591.09475327
12393,798.410507202148,1837060.72983551
12394,820.419403076172,11940894.7439318
12395,907.95966796875,63378595.179306
12396,909.730407714844,6429712.55442238
12397,791.220153808594,1837060.7298336
12398,908.959106445312,918530.364917755
12399,827.087890625,2755591.09475327
12400,835.095718383789,2755591.09475327
12401,810.179516601562,26637380.5826149
12402,826.47705078125,918530.364918709
12403,828.647277832031,918530.364918709
12404,801.350908551897,31230032.4072046
12405,782.998076567779,161661344.225458
12406,776.061157226562,1837060.72983646
12407,770.278503417969,918530.364917755
12408,779.990737915039,172683708.604564
12409,802.351821899414,19289137.6632681
12410,776.341659545898,1837060.72983551
12411,785.815185546875,918530.364916801
12412,769.030670166016,918530.364917755
12413,770.662475585938,1837060.72983551
12414,766.541839599609,1837060.72983551
12415,772.618879045759,43170927.1511364
12416,769.191223144531,1837060.72983551
12417,770.848510742188,2755591.09475136
12418,842.344543457031,1837060.72983551
12419,928.774963378906,1837060.72983551
12420,817.598815917969,918530.364916801
12421,818.717407226562,918530.364917755
12422,768.758326939174,26637380.5826168
12423,864.674255371094,9185303.64917183
12424,773.003991699219,16533546.5685196
12425,818.673278808594,1837060.72983551
12426,806.513641357422,918530.364916801
12427,788.101135253906,18370607.2983503
12428,810.566375732422,918530.364917755
12429,774.400207519531,918530.364917755
12430,815.089447021484,918530.364917755
12431,774.493621826172,918530.364917755
12432,775.877227783203,7348242.91934204
12433,780.270467122396,10103834.0140915
12434,768.496765136719,4592651.82458496
12435,772.337921142578,3674121.45967293
12436,768.840393066406,1837060.72983646
12437,763.588439941406,1837060.72983551
12438,778.690002441406,918530.364917755
12439,771.612579345703,918530.364915848
12440,766.397583007812,918530.364916801
12441,764.237899780273,20207668.0281897
12442,771.244476318359,11022364.3790092
12443,766.346954345703,3674121.45967102
12444,18.7812147140503,8266773.28425598
12445,18.7001419067383,1837060.72983265
12446,19.4040145874023,918530.364916801
12447,14.8452246983846,24800319.8527803
12448,5019.197265625,1837060.72983551
12449,21.1512637138367,14696485.8386803
12450,22.0789546966553,918530.364917755
12451,14.973882317543,36741214.5966988
12452,12.4272050857544,29392971.6773567
12453,1250.06475830078,918530.364917755
12454,1236.04797363281,11022364.3790121
12455,1213.36688232422,1837060.72983742
12456,1250.83487955729,9185303.64917374
12457,1205.70190429688,6429712.55442238
12458,1216.62955729167,3674121.45967007
12459,1221.39529418945,2755591.09475136
12460,1232.82757568359,2755591.09475231
12461,1247.95462036133,1837060.72983456
12462,1246.23071289062,918530.364918709
12463,1247.26306152344,918530.364916801
12464,1222.05822753906,918530.364917755
12465,1249.45416259766,7348242.91934013
12466,1262.45690917969,11022364.3790102
12467,1251.44360351562,1837060.7298336
12468,1259.41357421875,3674121.45967102
12469,1047.77856445312,918530.364917755
12470,1031.92822265625,918530.364917755
12471,1016.86566162109,1837060.72983551
12472,1024.05465698242,918530.364917755
12473,13.5404253482819,3674121.45966911
12474,4807.41967773438,8266773.28425598
12475,8.41131210327148,5511182.18950844
12476,80.6280059814453,4592651.82458687
12477,4182.61303710938,1837060.72983551
12478,118.85920715332,918530.364917755
12479,0.239762514829636,1837060.72983551
12480,11.8463817724145,352715660.128341
12481,24.3984847068787,21126198.3931046
12482,18.3113803863525,918530.364918709
12483,11.7518345514933,34904153.8668728
12484,4570.19409179688,6429712.5544281
12485,6.96381413936615,3674121.45966911
12486,4707.66878255208,26637380.5826101
12487,3906.32873535156,1837060.72983456
12488,4445.91125488281,918530.364917755
12489,3959.16979980469,7348242.91934204
12490,4397.52197265625,1837060.72983742
12491,4103.65673828125,3674121.45967293
12492,4239.39892578125,10103834.0140972
12493,4323.265625,918530.364917755
12494,4418.61877441406,1837060.72983551
12495,17.9130249023438,1837060.7298336
12496,8.00820732116699,44089457.5160465
12497,16.6346282958984,918530.364918709
12498,4017.78894042969,13777955.4737606
12499,10.5946850776672,1837060.7298336
12500,4986.75341796875,1837060.72983551
12501,3896.99658203125,3674121.45967102
12502,4036.61218261719,4592651.82459259
12503,6.38375234603882,27555910.9475288
12504,4850.51706271701,35822684.2317829
12505,4723.61486816406,2755591.09475327
12506,4069.119140625,2755591.09475327
12507,10.4014220237732,918530.364917755
12508,3968.14123535156,918530.364916801
12509,3827.98291015625,5511182.18950653
12510,3615.685546875,1837060.72983456
12511,3592.01513671875,918530.364917755
12512,3611.12866210938,918530.364917755
12513,4614.39575195312,918530.364916801
12514,3500.87312825521,12859425.1088371
12515,3492.25279017857,33985623.5019436
12516,3426.51574707031,918530.364917755
12517,2664.95581054688,3674121.45967197
12518,3302.10479492188,105630991.965524
12519,3221.25646972656,1837060.72983551
12520,3062.00952148438,918530.364917755
12521,3202.13427734375,918530.364917755
12522,3019.23852539062,918530.364917755
12523,3283.01220703125,918530.364917755
12524,2436.1591796875,918530.364916801
12525,2832.89758300781,918530.364917755
12526,3253.09204101562,918530.364917755
12527,3003.9814453125,3674121.45967197
12528,2797.03100585938,918530.364917755
12529,3099.61987304688,918530.364917755
12530,2361.85632324219,918530.364916801
12531,3068.74145507812,1837060.72983551
12532,3115.83780924479,8266773.28425503
12533,1987.55883789062,1837060.72983456
12534,1881.37524414062,2755591.09475327
12535,1775.88403320312,8266773.28425694
12536,1745.67541503906,1837060.72983551
12537,1727.79467773438,1837060.72983456
12538,1721.83020019531,918530.364916801
12539,8.34208011627197,2755591.09475136
12540,2.44840252399445,918530.364916801
12541,6.06105673313141,7348242.91934013
12542,12.7338705062866,918530.364917755
12543,2.36470009386539,1837060.7298336
12544,11.53062915802,7348242.91933823
12545,-1.68785464763641,918530.364916801
12546,1.83508937805891,135023963.6429
12547,12.0247159004211,918530.364917755
12548,11.3474617004395,3674121.45966911
12549,-6.89892339706421,1837060.72983742
12550,11.7778613567352,918530.364917755
12551,11.6463499069214,2755591.09475517
12552,4.10041284561157,918530.364916801
12553,12.6711688041687,1837060.72983551
12554,0.0945677594155879,170846647.874662
12555,-1.86446475982666,918530.364916801
12556,-2.39972972869873,918530.364917755
12557,2.7049868106842,7348242.91934109
12558,-1.84125427901745,918530.364918709
12559,2.3946447337375,88178915.0320787
12560,0.733986388891935,918530.364918709
12561,-1.4666818715632,2755591.09475136
12562,-1.98573291301727,918530.364917755
12563,1.83307813853025,918530.364917755
12564,3.74990010261536,2755591.09475136
12565,2.75705210367839,11022364.3790112
12566,4,5511182.18950272
12567,3.42602777481079,10103834.0140934
12568,4.38651045163472,14696485.8386812
12569,6.04660844802856,1837060.72983742
12570,4.21581554412842,2755591.09475231
12571,7.46473121643066,1837060.72983742
12572,2.13667476177216,8266773.2842598
12573,5.24962520599365,1837060.72983551
12574,5.12046790122986,9185303.64917183
12575,2.77483057975769,918530.364916801
12576,4.22646188735962,3674121.45967102
12577,2.43311071395874,1837060.72983742
12578,2.78080594461215,181869012.253654
12579,3.04072093963623,918530.364918709
12580,1.31312327831984,6429712.55443001
12581,2.038614153862,1837060.72983551
12582,2.4899914264679,918530.364916801
12583,1.99082815647125,2755591.09475327
12584,1.00230042636395,918530.364916801
12585,4.14084434509277,5511182.18950653
12586,1.50828891992569,1837060.72983742
12587,3.1266054213047,1837060.72983551
12588,3.05513244867325,918530.364918709
12589,4.07207441329956,918530.364918709
12590,1.99725103378296,4592651.82458591
12591,2.00807404518127,4592651.82458878
12592,1.92127029597759,918530.364917755
12593,4.04654407501221,918530.364916801
12594,1.25639800727367,18370607.2983551
12595,3.34254723787308,4592651.82459164
12596,1.14438951015472,918530.364917755
12597,1,3674121.45967102
12598,3.97483062744141,3674121.45966911
12599,2.50999674014747,145127797.656933
12600,5.56908893585205,918530.364917755
12601,4.32261399924755,918530.364918709
12602,3.87481546401978,2755591.09475327
12603,6.62229454517365,15615016.2036028
12604,3.5154061794281,6429712.55442524
12605,4.27165699005127,918530.364917755
12606,5.07749204337597,1837060.72983551
12607,2.49032926559448,918530.364917755
12608,3.2281950712204,918530.364916801
12609,2.5218979716301,4592651.82458591
12610,6.22692155838013,11940894.7439251
12611,4.79289782047272,1837060.72983551
12612,5.34738731384277,918530.364917755
12613,5.25187495350838,1837060.72983742
12614,3.62946346309036,2755591.09475327
12615,4.78019845485687,1837060.72983551
12616,3.72354157269001,2755591.09475517
12617,4.78314113616943,918530.364917755
12618,0.93413370847702,1837060.72983551
12619,5.02346694469452,918530.364917755
12620,7.75258493423462,918530.364916801
12621,5.14736759662628,1837060.72983646
12622,8.97131252288818,918530.364917755
12623,6.17547735571861,1837060.72983742
12624,6.00254058837891,918530.364917755
12625,4.72955179214478,918530.364917755
12626,4.78171682357788,918530.364917755
12627,7.94087767601013,918530.364917755
12628,2.48768162727356,918530.364916801
12629,4.08418315649033,918530.364917755
12630,6.52832907438278,918530.364918709
12631,7.28653430938721,918530.364917755
12632,-2.19645285606384,918530.364917755
12633,3.75189256668091,1837060.7298336
12634,5.30001323563712,25718850.2176847
12635,8.27024173736572,918530.364918709
12636,6.91057658195496,3674121.45967102
12637,7.7141854763031,918530.364917755
12638,8.15957760810852,918530.364918709
12639,54.6311340332031,1837060.72983646
12640,91.6393127441406,1837060.72983551
12641,128.28515625,918530.364917755
12642,341.321166992188,918530.364917755
12643,NA,918530.364916801
12644,147.674705505371,1837060.72983646
12645,NA,918530.364918709
12646,378.735076904297,5511182.18950462
12647,436.76091003418,918530.364918709
12648,153.853103637695,1837060.72983551
12649,150.904392242432,918530.364917755
12650,144.832038879395,918530.364917755
12651,157.828277587891,918530.364917755
12652,146.973373413086,918530.364917755
12653,143.538623809814,1837060.72983456
12654,159.953094482422,918530.364917755
12655,158.627326965332,918530.364918709
12656,135.79655456543,2755591.09475422
12657,159.025230407715,918530.364917755
12658,95.6579284667969,918530.364916801
12659,105.18726348877,1837060.72983456
12660,125.271697998047,918530.364917755
12661,113.257347106934,1837060.72983646
12662,NA,918530.364918709
12663,10.1915688514709,918530.364916801
12664,52.8073444366455,1837060.7298336
12665,63.0563354492188,1837060.72983646
12666,NA,4592651.82458687
12667,113.309516906738,918530.364917755
12668,99.6974334716797,6429712.55442238
12669,77.9437408447266,918530.364916801
12670,92.1809768676758,1837060.72983456
12671,132.174194335938,1837060.72983456
12672,119.402793884277,918530.364917755
12673,152.690658569336,918530.364917755
12674,109.774742126465,918530.364917755
12675,137.358057022095,918530.364917755
12676,152.092224121094,4592651.82458973
12677,171.899402618408,1837060.7298336
12678,174.118293762207,1837060.72983646
